country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year ($),suicides/100K
Antigua and Barbuda,1994,female,5-14 years,0,7722,0.0,589429593,0.0
Antigua and Barbuda,1994,female,55-74 years,0,3715,0.0,589429593,0.0
Antigua and Barbuda,1994,female,75+ years,0,1437,0.0,589429593,0.0
Antigua and Barbuda,1994,male,15-24 years,0,5976,0.0,589429593,0.0
Antigua and Barbuda,1994,male,25-34 years,0,6886,0.0,589429593,0.0
Antigua and Barbuda,1994,male,35-54 years,0,7359,0.0,589429593,0.0
Antigua and Barbuda,1994,male,5-14 years,0,7494,0.0,589429593,0.0
Antigua and Barbuda,1994,male,55-74 years,0,2935,0.0,589429593,0.0
Antigua and Barbuda,1994,male,75+ years,0,929,0.0,589429593,0.0
Antigua and Barbuda,1995,female,15-24 years,0,6099,0.0,577280741,0.0
Antigua and Barbuda,1995,female,25-34 years,0,7333,0.0,577280741,0.0
Antigua and Barbuda,1995,female,35-54 years,0,7851,0.0,577280741,0.0
Antigua and Barbuda,1995,female,5-14 years,0,7885,0.0,577280741,0.0
Antigua and Barbuda,1995,female,55-74 years,0,3808,0.0,577280741,0.0
Antigua and Barbuda,1995,female,75+ years,0,1488,0.0,577280741,0.0
Antigua and Barbuda,1995,male,15-24 years,0,5953,0.0,577280741,0.0
Antigua and Barbuda,1995,male,25-34 years,0,7023,0.0,577280741,0.0
Antigua and Barbuda,1995,male,35-54 years,0,7809,0.0,577280741,0.0
Antigua and Barbuda,1995,male,5-14 years,0,7632,0.0,577280741,0.0
Antigua and Barbuda,1995,male,55-74 years,0,3021,0.0,577280741,0.0
Antigua and Barbuda,1995,male,75+ years,0,944,0.0,577280741,0.0
Antigua and Barbuda,1998,female,15-24 years,0,6529,0.0,727860593,0.0
Antigua and Barbuda,1998,female,25-34 years,0,8332,0.0,727860593,0.0
Antigua and Barbuda,1998,female,35-54 years,0,9615,0.0,727860593,0.0
Antigua and Barbuda,1998,female,5-14 years,0,8183,0.0,727860593,0.0
Antigua and Barbuda,1998,female,55-74 years,0,3921,0.0,727860593,0.0
Antigua and Barbuda,1998,female,75+ years,0,1476,0.0,727860593,0.0
Antigua and Barbuda,1998,male,15-24 years,0,5916,0.0,727860593,0.0
Antigua and Barbuda,1998,male,25-34 years,0,7294,0.0,727860593,0.0
Antigua and Barbuda,1998,male,35-54 years,0,9086,0.0,727860593,0.0
Antigua and Barbuda,1998,male,5-14 years,0,7706,0.0,727860593,0.0
Antigua and Barbuda,1998,male,55-74 years,0,3213,0.0,727860593,0.0
Antigua and Barbuda,1998,male,75+ years,0,954,0.0,727860593,0.0
Antigua and Barbuda,1999,female,15-24 years,0,6589,0.0,766198926,0.0
Antigua and Barbuda,1999,female,25-34 years,0,8526,0.0,766198926,0.0
Antigua and Barbuda,1999,female,35-54 years,0,10311,0.0,766198926,0.0
Antigua and Barbuda,1999,female,5-14 years,0,8314,0.0,766198926,0.0
Antigua and Barbuda,1999,female,55-74 years,0,3968,0.0,766198926,0.0
Antigua and Barbuda,1999,female,75+ years,0,1451,0.0,766198926,0.0
Antigua and Barbuda,1999,male,15-24 years,0,5845,0.0,766198926,0.0
Antigua and Barbuda,1999,male,25-34 years,0,7263,0.0,766198926,0.0
Antigua and Barbuda,1999,male,35-54 years,0,9537,0.0,766198926,0.0
Antigua and Barbuda,1999,male,5-14 years,0,7805,0.0,766198926,0.0
Antigua and Barbuda,1999,male,55-74 years,0,3276,0.0,766198926,0.0
Antigua and Barbuda,1999,male,75+ years,0,947,0.0,766198926,0.0
Antigua and Barbuda,2000,male,55-74 years,1,3333,0.0,830158778,30.003000300030003
Antigua and Barbuda,2000,male,35-54 years,1,10033,0.0,830158778,9.96710854181202
Antigua and Barbuda,2000,female,15-24 years,0,6616,0.0,830158778,0.0
Antigua and Barbuda,2000,female,25-34 years,0,8595,0.0,830158778,0.0
Antigua and Barbuda,2000,female,35-54 years,0,11040,0.0,830158778,0.0
Antigua and Barbuda,2000,female,5-14 years,0,8439,0.0,830158778,0.0
Antigua and Barbuda,2000,female,55-74 years,0,3986,0.0,830158778,0.0
Antigua and Barbuda,2000,female,75+ years,0,1413,0.0,830158778,0.0
Antigua and Barbuda,2000,male,15-24 years,0,5783,0.0,830158778,0.0
Antigua and Barbuda,2000,male,25-34 years,0,7177,0.0,830158778,0.0
Antigua and Barbuda,2000,male,5-14 years,0,7973,0.0,830158778,0.0
Antigua and Barbuda,2000,male,75+ years,0,938,0.0,830158778,0.0
Antigua and Barbuda,2001,male,35-54 years,2,10281,0.0,800740259,19.45336056803813
Antigua and Barbuda,2001,female,15-24 years,0,6902,0.0,800740259,0.0
Antigua and Barbuda,2001,female,25-34 years,0,8425,0.0,800740259,0.0
Antigua and Barbuda,2001,female,35-54 years,0,11402,0.0,800740259,0.0
Antigua and Barbuda,2001,female,5-14 years,0,8428,0.0,800740259,0.0
Antigua and Barbuda,2001,female,55-74 years,0,4037,0.0,800740259,0.0
Antigua and Barbuda,2001,female,75+ years,0,1487,0.0,800740259,0.0
Antigua and Barbuda,2001,male,15-24 years,0,6084,0.0,800740259,0.0
Antigua and Barbuda,2001,male,25-34 years,0,7071,0.0,800740259,0.0
Antigua and Barbuda,2001,male,5-14 years,0,7958,0.0,800740259,0.0
Antigua and Barbuda,2001,male,55-74 years,0,3442,0.0,800740259,0.0
Antigua and Barbuda,2001,male,75+ years,0,980,0.0,800740259,0.0
Antigua and Barbuda,2002,female,15-24 years,0,7196,0.0,814615333,0.0
Antigua and Barbuda,2002,female,25-34 years,0,8155,0.0,814615333,0.0
Antigua and Barbuda,2002,female,35-54 years,0,11760,0.0,814615333,0.0
Antigua and Barbuda,2002,female,5-14 years,0,8408,0.0,814615333,0.0
Antigua and Barbuda,2002,female,55-74 years,0,4050,0.0,814615333,0.0
Antigua and Barbuda,2002,female,75+ years,0,1547,0.0,814615333,0.0
Antigua and Barbuda,2002,male,15-24 years,0,6416,0.0,814615333,0.0
Antigua and Barbuda,2002,male,25-34 years,0,6921,0.0,814615333,0.0
Antigua and Barbuda,2002,male,35-54 years,0,10604,0.0,814615333,0.0
Antigua and Barbuda,2002,male,5-14 years,0,7980,0.0,814615333,0.0
Antigua and Barbuda,2002,male,55-74 years,0,3527,0.0,814615333,0.0
Antigua and Barbuda,2002,male,75+ years,0,1024,0.0,814615333,0.0
Antigua and Barbuda,2003,male,55-74 years,1,3594,0.0,855643111,27.824151363383418
Antigua and Barbuda,2003,female,15-24 years,0,7454,0.0,855643111,0.0
Antigua and Barbuda,2003,female,25-34 years,0,7831,0.0,855643111,0.0
Antigua and Barbuda,2003,female,35-54 years,0,12129,0.0,855643111,0.0
Antigua and Barbuda,2003,female,5-14 years,0,8423,0.0,855643111,0.0
Antigua and Barbuda,2003,female,55-74 years,0,4054,0.0,855643111,0.0
Antigua and Barbuda,2003,female,75+ years,0,1583,0.0,855643111,0.0
Antigua and Barbuda,2003,male,15-24 years,0,6730,0.0,855643111,0.0
Antigua and Barbuda,2003,male,25-34 years,0,6734,0.0,855643111,0.0
Antigua and Barbuda,2003,male,35-54 years,0,10997,0.0,855643111,0.0
Antigua and Barbuda,2003,male,5-14 years,0,8061,0.0,855643111,0.0
Antigua and Barbuda,2003,male,75+ years,0,1068,0.0,855643111,0.0
Antigua and Barbuda,2004,male,55-74 years,1,3665,0.0,919577148,27.28512960436562
Antigua and Barbuda,2004,male,35-54 years,1,11406,0.0,919577148,8.76731544800982
Antigua and Barbuda,2004,female,15-24 years,0,7648,0.0,919577148,0.0
Antigua and Barbuda,2004,female,25-34 years,0,7531,0.0,919577148,0.0
Antigua and Barbuda,2004,female,35-54 years,0,12492,0.0,919577148,0.0
Antigua and Barbuda,2004,female,5-14 years,0,8488,0.0,919577148,0.0
Antigua and Barbuda,2004,female,55-74 years,0,4088,0.0,919577148,0.0
Antigua and Barbuda,2004,female,75+ years,0,1590,0.0,919577148,0.0
Antigua and Barbuda,2004,male,15-24 years,0,6968,0.0,919577148,0.0
Antigua and Barbuda,2004,male,25-34 years,0,6556,0.0,919577148,0.0
Antigua and Barbuda,2004,male,5-14 years,0,8196,0.0,919577148,0.0
Antigua and Barbuda,2004,male,75+ years,0,1094,0.0,919577148,0.0
Antigua and Barbuda,2005,female,15-24 years,0,7780,0.0,1022191296,0.0
Antigua and Barbuda,2005,female,25-34 years,0,7327,0.0,1022191296,0.0
Antigua and Barbuda,2005,female,35-54 years,0,12835,0.0,1022191296,0.0
Antigua and Barbuda,2005,female,5-14 years,0,8584,0.0,1022191296,0.0
Antigua and Barbuda,2005,female,55-74 years,0,4157,0.0,1022191296,0.0
Antigua and Barbuda,2005,female,75+ years,0,1575,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,15-24 years,0,7113,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,25-34 years,0,6444,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,35-54 years,0,11778,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,5-14 years,0,8358,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,55-74 years,0,3748,0.0,1022191296,0.0
Antigua and Barbuda,2005,male,75+ years,0,1110,0.0,1022191296,0.0
Antigua and Barbuda,2006,female,15-24 years,0,7902,0.0,1157005444,0.0
Antigua and Barbuda,2006,female,25-34 years,0,7098,0.0,1157005444,0.0
Antigua and Barbuda,2006,female,35-54 years,0,13374,0.0,1157005444,0.0
Antigua and Barbuda,2006,female,5-14 years,0,8571,0.0,1157005444,0.0
Antigua and Barbuda,2006,female,55-74 years,0,4256,0.0,1157005444,0.0
Antigua and Barbuda,2006,female,75+ years,0,1573,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,15-24 years,0,7239,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,25-34 years,0,6319,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,35-54 years,0,12202,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,5-14 years,0,8485,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,55-74 years,0,3847,0.0,1157005444,0.0
Antigua and Barbuda,2006,male,75+ years,0,1107,0.0,1157005444,0.0
Antigua and Barbuda,2007,male,35-54 years,1,12530,0.0,1311401333,7.980845969672786
Antigua and Barbuda,2007,female,15-24 years,0,8013,0.0,1311401333,0.0
Antigua and Barbuda,2007,female,25-34 years,0,6962,0.0,1311401333,0.0
Antigua and Barbuda,2007,female,35-54 years,0,13860,0.0,1311401333,0.0
Antigua and Barbuda,2007,female,5-14 years,0,8555,0.0,1311401333,0.0
Antigua and Barbuda,2007,female,55-74 years,0,4400,0.0,1311401333,0.0
Antigua and Barbuda,2007,female,75+ years,0,1568,0.0,1311401333,0.0
Antigua and Barbuda,2007,male,15-24 years,0,7330,0.0,1311401333,0.0
Antigua and Barbuda,2007,male,25-34 years,0,6267,0.0,1311401333,0.0
Antigua and Barbuda,2007,male,5-14 years,0,8564,0.0,1311401333,0.0
Antigua and Barbuda,2007,male,55-74 years,0,3988,0.0,1311401333,0.0
Antigua and Barbuda,2007,male,75+ years,0,1094,0.0,1311401333,0.0
Antigua and Barbuda,2008,female,15-24 years,0,8108,0.0,1368431037,0.0
Antigua and Barbuda,2008,female,25-34 years,0,6910,0.0,1368431037,0.0
Antigua and Barbuda,2008,female,35-54 years,0,14278,0.0,1368431037,0.0
Antigua and Barbuda,2008,female,5-14 years,0,8537,0.0,1368431037,0.0
Antigua and Barbuda,2008,female,55-74 years,0,4587,0.0,1368431037,0.0
Antigua and Barbuda,2008,female,75+ years,0,1567,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,15-24 years,0,7404,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,25-34 years,0,6274,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,35-54 years,0,12782,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,5-14 years,0,8599,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,55-74 years,0,4158,0.0,1368431037,0.0
Antigua and Barbuda,2008,male,75+ years,0,1069,0.0,1368431037,0.0
Antigua and Barbuda,2009,female,15-24 years,0,8199,0.0,1224253000,0.0
Antigua and Barbuda,2009,female,25-34 years,0,6917,0.0,1224253000,0.0
Antigua and Barbuda,2009,female,35-54 years,0,14629,0.0,1224253000,0.0
Antigua and Barbuda,2009,female,5-14 years,0,8514,0.0,1224253000,0.0
Antigua and Barbuda,2009,female,55-74 years,0,4793,0.0,1224253000,0.0
Antigua and Barbuda,2009,female,75+ years,0,1571,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,15-24 years,0,7489,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,25-34 years,0,6325,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,35-54 years,0,12978,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,5-14 years,0,8599,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,55-74 years,0,4349,0.0,1224253000,0.0
Antigua and Barbuda,2009,male,75+ years,0,1042,0.0,1224253000,0.0
Antigua and Barbuda,2012,female,15-24 years,0,8435,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,female,25-34 years,0,7215,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,female,35-54 years,0,15193,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,female,5-14 years,0,8401,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,female,55-74 years,0,5512,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,female,75+ years,0,1625,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,15-24 years,0,7893,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,25-34 years,0,6629,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,35-54 years,0,13280,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,5-14 years,0,8475,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,55-74 years,0,4994,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2012,male,75+ years,0,1051,0.7809999999999999,1211411704,0.0
Antigua and Barbuda,2013,female,15-24 years,0,8494,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,female,25-34 years,0,7397,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,female,35-54 years,0,15236,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,female,5-14 years,0,8353,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,female,55-74 years,0,5787,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,female,75+ years,0,1652,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,15-24 years,0,8061,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,25-34 years,0,6782,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,35-54 years,0,13302,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,5-14 years,0,8405,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,55-74 years,0,5238,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2013,male,75+ years,0,1072,0.7809999999999999,1192925407,0.0
Antigua and Barbuda,2014,female,15-24 years,0,8537,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,female,25-34 years,0,7578,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,female,35-54 years,0,15273,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,female,5-14 years,0,8296,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,female,55-74 years,0,6085,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,female,75+ years,0,1686,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,15-24 years,0,8208,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,25-34 years,0,6928,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,35-54 years,0,13325,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,5-14 years,0,8335,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,55-74 years,0,5503,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2014,male,75+ years,0,1083,0.7829999999999999,1280133333,0.0
Antigua and Barbuda,2015,female,55-74 years,1,6403,0.0,1364863037,15.617679212868968
Antigua and Barbuda,2015,female,15-24 years,0,8561,0.0,1364863037,0.0
Antigua and Barbuda,2015,female,25-34 years,0,7740,0.0,1364863037,0.0
Antigua and Barbuda,2015,female,35-54 years,0,15323,0.0,1364863037,0.0
Antigua and Barbuda,2015,female,5-14 years,0,8239,0.0,1364863037,0.0
Antigua and Barbuda,2015,female,75+ years,0,1724,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,15-24 years,0,8331,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,25-34 years,0,7059,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,35-54 years,0,13370,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,5-14 years,0,8268,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,55-74 years,0,5784,0.0,1364863037,0.0
Antigua and Barbuda,2015,male,75+ years,0,1087,0.0,1364863037,0.0
Argentina,1985,male,75+ years,22,363000,0.6940000000000001,88416668900,6.0606060606060606
Argentina,1985,male,55-74 years,485,1997000,0.6940000000000001,88416668900,24.2864296444667
Argentina,1985,male,35-54 years,414,3346300,0.6940000000000001,88416668900,12.371873412425664
Argentina,1985,female,55-74 years,21,2304000,0.6940000000000001,88416668900,0.9114583333333334
Argentina,1985,male,25-34 years,177,2234200,0.6940000000000001,88416668900,7.922298809417241
Argentina,1985,female,75+ years,41,537000,0.6940000000000001,88416668900,7.635009310986964
Argentina,1985,male,15-24 years,156,2415200,0.6940000000000001,88416668900,6.4590924147068565
Argentina,1985,female,35-54 years,142,3355300,0.6940000000000001,88416668900,4.232110392513338
Argentina,1985,female,25-34 years,65,2185200,0.6940000000000001,88416668900,2.9745561047043747
Argentina,1985,female,15-24 years,69,2354200,0.6940000000000001,88416668900,2.9309319514059977
Argentina,1985,male,5-14 years,16,3044200,0.6940000000000001,88416668900,0.525589645883976
Argentina,1985,female,5-14 years,11,2955200,0.6940000000000001,88416668900,0.3722252301028695
Argentina,1986,male,75+ years,23,365000,0.0,110934442763,6.301369863013699
Argentina,1986,male,55-74 years,53,2008300,0.0,110934442763,2.6390479510033362
Argentina,1986,male,35-54 years,478,3365200,0.0,110934442763,14.204207773683585
Argentina,1986,male,25-34 years,29,2246900,0.0,110934442763,1.2906671413948105
Argentina,1986,female,75+ years,48,540200,0.0,110934442763,8.885597926693817
Argentina,1986,female,55-74 years,21,2317100,0.0,110934442763,0.9063052954123689
Argentina,1986,male,15-24 years,186,2428900,0.0,110934442763,7.657787475812095
Argentina,1986,female,35-54 years,188,3374300,0.0,110934442763,5.571525946122159
Argentina,1986,female,25-34 years,96,2197600,0.0,110934442763,4.368401892974154
Argentina,1986,female,15-24 years,11,2367600,0.0,110934442763,0.46460550768710934
Argentina,1986,male,5-14 years,1,3061400,0.0,110934442763,0.03266479388515058
Argentina,1986,female,5-14 years,7,2971900,0.0,110934442763,0.23553955382078803
Argentina,1987,male,75+ years,2,369800,0.0,111106191358,0.5408328826392644
Argentina,1987,male,55-74 years,532,2034500,0.0,111106191358,26.14893094126321
Argentina,1987,male,35-54 years,482,3409100,0.0,111106191358,14.138628963656096
Argentina,1987,female,75+ years,57,547000,0.0,111106191358,10.420475319926874
Argentina,1987,female,55-74 years,224,2347300,0.0,111106191358,9.542879052528438
Argentina,1987,male,25-34 years,192,2276200,0.0,111106191358,8.435111150162552
Argentina,1987,male,15-24 years,179,2460600,0.0,111106191358,7.274648459725269
Argentina,1987,female,35-54 years,29,3418300,0.0,111106191358,0.8483749232074423
Argentina,1987,female,25-34 years,89,2226200,0.0,111106191358,3.99784385949151
Argentina,1987,female,15-24 years,93,2398400,0.0,111106191358,3.8775850567044694
Argentina,1987,male,5-14 years,15,3101300,0.0,111106191358,0.4836681391674459
Argentina,1987,female,5-14 years,14,3010700,0.0,111106191358,0.4650081376424087
Argentina,1988,male,75+ years,216,392000,0.0,126206817196,55.10204081632653
Argentina,1988,male,55-74 years,55,2079000,0.0,126206817196,2.6455026455026456
Argentina,1988,male,35-54 years,477,3503000,0.0,126206817196,13.61689980017128
Argentina,1988,female,75+ years,61,602000,0.0,126206817196,10.132890365448505
Argentina,1988,female,55-74 years,233,2412000,0.0,126206817196,9.660033167495854
Argentina,1988,male,25-34 years,215,2276000,0.0,126206817196,9.44639718804921
